Store Number,Profile Key,Phone,Address,Lat,Lng,Store Hours,Pharmacy Hours,Clinic Hours,Services
10085,walgreens-825-timber-drive-garner-nc-27529,(919) 661-7344,"825 Timber Drive,Garner, NC 27529",35.68549,-78.618698,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Film roll processing"
10086,walgreens-2069-rockford-st-mt.-airy-nc-27030,(336) 789-2060,"2069 Rockford St,Mt. Airy, NC 27030",36.478629,-80.616348,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
10087,walgreens-3911-capital-blvd-raleigh-nc-27604,(919) 872-5233,"3911 Capital Blvd,Raleigh, NC 27604",35.835001,-78.583219,,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Medication Compounding, Film roll processing, Shingles Vaccine"
10088,walgreens-5717-s-nc-41-hwy-wallace-nc-28466,(910) 285-6481,"5717 S NC 41 Hwy,Wallace, NC 28466",34.782153,-77.908098,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
10089,walgreens-1327-meadowlark-rd-winston-salem-nc-27106,(336) 922-7066,"1327 Meadowlark Rd,Winston-Salem, NC 27106",36.121328,-80.366701,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
1009,walgreens-6200-s-western-ave-chicago-il-60636,(773) 434-2634,"6200 S Western Ave,Chicago, IL 60636",41.7807778,-87.6834267,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-9:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Online ordering, Film roll processing"
10090,walgreens-12311-n-nc-highway-150-winston-salem-nc-27127,(336) 764-2581,"12311 N NC Highway 150,Winston-Salem, NC 27127",35.995612,-80.268227,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
10092,walgreens-2101-church-ave-brooklyn-ny-11226,(718) 469-7012,"2101 Church Ave,Brooklyn, NY 11226",40.65054,-73.95958,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-6:00PM,,"Digital photo pickup, Online ordering, Film roll processing"
10094,walgreens-2675-n.-kelly-avenue-edmond-ok-73003,(405) 844-0280,"2675 N. Kelly Avenue,Edmond, OK 73003",35.6812546,-97.496204,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Film roll processing"
10095,walgreens-1000-lincoln-place-greensburg-pa-15601,(724) 850-8191,"1000 Lincoln Place,Greensburg, PA 15601",40.2982967,-79.5605387,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Immunizations, Cafe W: coffee, baked goods and more, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10099,walgreens-333-atwells-ave-providence-ri-02903,(401) 276-8301,"333 Atwells Ave,Providence, RI 02903",41.8238217,-71.428718,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Online ordering, Film roll processing"
101,walgreens-3382-castro-valley-castro-valley-ca-94546,(510) 537-0072,"3382 Castro Valley,Castro Valley, CA 94546",37.696033,-122.076807,M F: 7:00AM-12:00AM Sat: 7:00AM-12:00AM Sun: 7:00AM-12:00AM,M  F: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Liquor department (Beer & Wine), Immunizations, Online ordering, Medication Compounding, Film roll processing, Shingles Vaccine"
1010,walgreens-7479-lake-worth-rd-lake-worth-fl-33467,(561) 965-4798,"7479 Lake Worth Rd,Lake Worth, FL 33467",26.6177755,-80.1643507,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 9:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Cafe W: coffee, baked goods and more, Online ordering, Film roll processing"
10100,walgreens-2198-southport-rd-spartanburg-sc-29306,(864) 582-5822,"2198 Southport Rd,Spartanburg, SC 29306",34.920735,-81.887576,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10101,walgreens-343-s-broad-st-woodbury-nj-08096,(856) 686-4851,"343 S Broad St,Woodbury, NJ 08096",39.8333186,-75.1569908,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10103,walgreens-5080-stage-rd-memphis-tn-38128,(901) 382-9237,"5080 Stage Rd,Memphis, TN 38128",35.2070407,-89.8946226,,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Medication Compounding, Film roll processing, Shingles Vaccine"
10104,walgreens-1410--n--redwood--rd-saratoga-springs-ut-84045,(801) 766-1426,"1410  N  Redwood  RD,Saratoga Springs, UT 84045",40.3879844,-111.9152599,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
10105,walgreens-17421-forest-rd-forest-va-24551,(434) 316-5403,"17421 Forest Rd,Forest, VA 24551",37.37003,-79.252184,,M  F: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10106,walgreens-3520--ellwood-ave-richmond-va-23221,(804) 342-8864,"3520  Ellwood Ave,Richmond, VA 23221",37.5571725,-77.4874739,,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10107,walgreens-633-w-tietan-st-walla-walla-wa-99362,(509) 529-1570,"633 W Tietan St,Walla Walla, WA 99362",46.0492996,-118.3459806,,M  F: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10108,walgreens-17-crystal-ave-derry-nh-03038,(603) 434-1853,"17 Crystal Ave,Derry, NH 03038",42.8845564,-71.3249662,,M  F: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Film roll processing"
10109,walgreens-109-e-dr-hicks-blvd-florence-al-35630,(256) 718-0457,"109 E Dr Hicks Blvd,Florence, AL 35630",34.7977115,-87.6740752,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
1011,walgreens-3514-e-118th-street-chicago-il-60617,(773) 646-4591,"3514 E 118th Street,Chicago, IL 60617",41.680956,-87.5378636,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,,,"Digital photo pickup, Online ordering, Redbox DVD rental, Film roll processing"
10110,walgreens-1832-ashville-rd-ne-leeds-al-35094,(205) 702-4783,"1832 Ashville Rd NE,Leeds, AL 35094",33.5547354,-86.5322094,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
10111,walgreens-3434--w.-southern-avenue-phoenix-az-85041,(602) 283-2071,"3434  W. Southern Avenue,Phoenix, AZ 85041",33.3920925,-112.1321988,,M  F: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
10112,walgreens-9018-firestone-blvd-downey-ca-90241,(562) 861-5089,"9018 Firestone Blvd,Downey, CA 90241",33.9345939,-118.1239782,,M  F: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Cafe W: coffee, baked goods and more, Online ordering, Film roll processing"
10114,walgreens-3521-del-paso-rd-sacramento-ca-95835,(916) 515-1866,"3521 Del Paso Rd,Sacramento, CA 95835",38.6556907,-121.5476188,,M  F: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
10116,walgreens-3067-s.-sheridan-blvd.-denver-co-80227,(720) 214-0186,"3067 S. Sheridan Blvd.,Denver, CO 80227",39.657497,-105.053651,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations and travel vaccines, Cafe W: coffee, baked goods and more, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10117,walgreens-17222-s-golden-rd-golden-co-80401,(303) 457-5823,"17222 S Golden Rd,Golden, CO 80401",39.7385194,-105.1955154,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations and travel vaccines, Online ordering, Film roll processing, Shingles Vaccine"
10118,walgreens-10337-washington-st-thornton-co-80229,(720) 833-3790,"10337 Washington St,Thornton, CO 80229",39.883906,-104.978388,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Shingles Vaccine"
10119,walgreens-980-farmington-ave-berlin-ct-06037,(860) 828-6844,"980 Farmington Ave,Berlin, CT 06037",41.631822,-72.762429,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
10121,walgreens-199-e-church-st-jasper-ga-30143,(706) 253-9237,"199 E Church St,Jasper, GA 30143",34.4689819,-84.426522,,M  F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-6:00PM,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing, Shingles Vaccine"
10122,walgreens-951-n-hwy-83-mundelein-il-60060,(847) 566-7208,"951 N Hwy 83,Mundelein, IL 60060",42.2789764,-88.0423437,,M  F: 8:00AM-10:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing, Shingles Vaccine, Web pickup"
10123,walgreens-10795-broadway-crown-point-in-46307,(219) 661-8406,"10795 Broadway,Crown Point, IN 46307",41.4206425,-87.3350505,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10124,walgreens-1400-cassopolis-st-elkhart-in-46514,(574) 262-2756,"1400 Cassopolis St,Elkhart, IN 46514",41.701866,-85.971338,,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10125,walgreens-2850-state-avenue-kansas-city-ks-66102,(913) 621-7073,"2850 State Avenue,Kansas City, KS 66102",39.117214,-94.660948,,M  F: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Film roll processing"
10126,walgreens-105-saint-nazaire-rd-broussard-la-70518,(337) 837-1640,"105 Saint Nazaire Rd,Broussard, LA 70518",30.141364,-91.944629,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
10127,walgreens-625-carew-st-springfield-ma-01104,(413) 205-1495,"625 Carew St,Springfield, MA 01104",42.1221607,-72.5883076,,M  F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
10128,walgreens-171-west-st-ware-ma-01082,(413) 277-9749,"171 WEST ST,Ware, MA 01082",42.2545373,-72.2543676,,M  F: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
10129,walgreens-8364-byron-center-ave-sw-byron-center-mi-49315,(616) 878-0497,"8364 Byron Center Ave Sw,Byron Center, MI 49315",42.8130809,-85.722326,,M  F: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
1013,walgreens-5564-broadway-bronx-ny-10463,(718) 548-5884,"5564 Broadway,Bronx, NY 10463",40.878269,-73.904558,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Medication Compounding, Film roll processing"
10130,walgreens-6365-lewis-dr-parkville-mo-64152,(816) 505-1708,"6365 Lewis Dr,Parkville, MO 64152",39.207858,-94.684789,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
10131,walgreens-303-d'evereux-dr-natchez-ms-39120,(601) 446-5810,"303 D'evereux Dr,Natchez, MS 39120",31.5604442,-91.403171,,M  F: 8:00AM-8:00PM Sat: 9:00AM-6:00PM Sun: 12:00PM-5:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
10132,walgreens-1700-w-ehringhaus-st-elizabeth-city-nc-27909,(252) 331-1201,"1700 W Ehringhaus St,Elizabeth City, NC 27909",36.2926,-76.2469,,M  F: 8:00AM-10:00PM Sat: 9:00AM-7:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10133,walgreens-1505-e-innes-st-salisbury-nc-28146,(704) 637-6864,"1505 E Innes St,Salisbury, NC 28146",35.653868,-80.4575009,,M  F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing, Shingles Vaccine"
10134,walgreens-652-hempstead-tpke-franklin-square-ny-11010,(516) 486-1485,"652 Hempstead Tpke,Franklin Square, NY 11010",40.707127,-73.663849,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Medication Compounding, Film roll processing"
10135,walgreens-298-first-avenue-new-york-(manhattan)-ny-10009,(212) 777-0740,"298 FIRST AVENUE,New York (Manhattan), NY 10009",40.7331365,-73.9811842,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Online ordering, Film roll processing"
10136,walgreens-770-ashland-rd-mansfield-oh-44905,(419) 522-1409,"770 Ashland Rd,Mansfield, OH 44905",40.7695549,-82.486628,,M  F: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10137,walgreens-38241-proctor-blvd-sandy-or-97055,(503) 668-1384,"38241 Proctor Blvd,Sandy, OR 97055",45.3974885,-122.2699551,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
10138,walgreens-4849-n-hwy146-baytown-tx-77520,(281) 420-9827,"4849 N Hwy146,Baytown, TX 77520",29.7291996,-95.0078451,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10139,walgreens-1305-n-main-st-vidor-tx-77662,(409) 769-1171,"1305 N Main St,Vidor, TX 77662",30.142969,-94.016619,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
10140,walgreens-14400-warwick-blvd-newport-news-va-23608,(757) 874-5084,"14400 Warwick Blvd,Newport News, VA 23608",37.1292052,-76.5370677,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10141,walgreens-2903-ne-andresen-rd-vancouver-wa-98661,(360) 256-1503,"2903 NE Andresen Rd,Vancouver, WA 98661",45.6433853,-122.60062,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
10142,walgreens-460-w-felicita-escondido-ca-92025,(760) 735-6025,"460 W Felicita,Escondido, CA 92025",33.1036833,-117.0754094,,M  F: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10144,walgreens-1745-e-main-st-torrington-ct-06790,(860) 482-8837,"1745 E Main St,Torrington, CT 06790",41.821563,-73.082212,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10145,walgreens-1063-n-toledo-blade-blvd-north-port-fl-34288,(941) 429-6174,"1063 N Toledo Blade Blvd,North Port, FL 34288",27.0690567,-82.1569681,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Film roll processing"
10147,walgreens-1217-w-jefferson-st-quincy-fl-32351,(850) 627-7663,"1217 W Jefferson St,Quincy, FL 32351",30.587551,-84.591967,,M  F: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Online ordering, Redbox DVD rental, Film roll processing"
10148,walgreens-6s235-steeple-run-dr-naperville-il-60540,(630) 717-9333,"6S235 Steeple Run Dr,Naperville, IL 60540",41.781048,-88.103989,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10149,walgreens-13741-east-116th-st-fishers-in-46037,(317) 595-8764,"13741 East 116th St,Fishers, IN 46037",39.957234,-85.9193729,,M  F: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Film roll processing, Shingles Vaccine"
1015,walgreens-1725-w-cumberland-ave-knoxville-tn-37916,(865) 525-2918,"1725 W Cumberland Ave,Knoxville, TN 37916",35.9560772,-83.9337587,M F: 8:00AM-12:00AM Sat: 8:00AM-12:00AM Sun: 8:00AM-12:00AM,M  F: 9:00AM-7:00PM Sat: 9:00AM-5:00PM Sun:       CLOSED       ,,"Digital photo pickup, Printer cartridge refills, Online ordering, Film roll processing"
10150,walgreens-750-e.-main-st-gardner-ks-66030,(913) 884-7912,"750 E. Main St,Gardner, KS 66030",38.811589,-94.91165,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
10151,walgreens-3700-frankfort-ave-louisville-ky-40207,(502) 899-9353,"3700 Frankfort Ave,Louisville, KY 40207",38.2533712,-85.661969,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
10152,walgreens-624-waverly-st-framingham-ma-01702,(508) 935-2201,"624 Waverly St,Framingham, MA 01702",42.2740349,-71.4248686,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Film roll processing"
10153,walgreens-110-n-westwood-blvd-poplar-bluff-mo-63901,(573) 776-1476,"110 N Westwood Blvd,Poplar Bluff, MO 63901",36.7579311,-90.4074187,,M  F: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
10154,walgreens-6028-s-nc-16-hwy-maiden-nc-28650,(704) 483-9133,"6028 S Nc 16 Hwy,Maiden, NC 28650",35.559648,-81.063016,,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
